situationFamiliale,age,sexe,taux,nbEnfantsAcharge,puissance,nbPlaces,nbPortes
En Couple,27,1,587,1,245,5,5
Célibataire,68,1,521,1,115,5,5
En Couple,41,1,414,1,507,5,5
En Couple,29,1,420,1,197,5,5
Célibataire,20,1,1343,1,75,5,5
En Couple,68,1,796,1,150,5,5
Célibataire,19,1,1136,1,150,5,5
En Couple,22,1,223,1,109,5,5
Célibataire,49,1,933,1,75,5,5
En Couple,54,1,484,1,272,5,5
Célibataire,39,1,240,1,75,5,5
En Couple,82,1,437,1,306,5,5
En Couple,39,1,445,1,55,5,3
En Couple,28,1,439,1,197,5,5
Seule,55,1,229,1,245,5,5
En Couple,54,1,417,1,245,5,5
En Couple,42,1,549,1,125,5,5
Célibataire,22,1,435,1,150,5,5
En Couple,38,1,1301,1,197,5,5
Célibataire,52,1,190,1,90,5,5
En Couple,39,1,467,1,272,5,5
Célibataire,41,1,887,1,75,5,5
Célibataire,25,1,568,1,150,5,5
En Couple,40,1,506,1,197,5,5
En Couple,50,1,179,1,272,5,5
En Couple,27,1,401,1,272,5,5
En Couple,83,1,247,1,125,5,5
En Couple,55,1,430,1,507,5,5
Célibataire,28,1,518,1,55,5,3
Célibataire,68,1,463,1,136,5,5
Célibataire,44,1,489,1,75,5,5
En Couple,33,1,1307,1,507,5,5
En Couple,28,1,561,1,245,5,5
En Couple,53,1,150,1,200,5,5
En Couple,46,1,576,1,170,5,5
En Couple,26,1,521,1,245,5,5
En Couple,25,1,446,1,507,5,5
En Couple,39,1,1279,1,75,5,5
En Couple,36,1,548,1,197,5,5
En Couple,69,1,598,1,55,5,3
En Couple,63,1,197,1,193,5,5
En Couple,82,1,180,1,125,5,5
Célibataire,56,1,994,1,75,5,5
En Couple,20,1,588,1,507,5,5
Célibataire,32,1,211,1,115,5,5
Célibataire,20,1,217,1,55,5,3
En Couple,25,1,428,1,125,5,5
En Couple,25,1,428,1,197,5,5
En Couple,45,1,424,1,245,5,5
En Couple,42,1,588,1,245,5,5
Seule,46,1,1008,1,197,5,5
Célibataire,42,1,508,1,75,5,5
Célibataire,26,1,454,1,75,5,5
En Couple,75,1,577,1,306,5,5
Célibataire,80,1,523,1,75,5,5
En Couple,19,1,542,1,272,5,5
En Couple,41,1,1034,1,507,5,5
Célibataire,51,1,536,1,150,5,5
Célibataire,82,1,416,1,75,5,5
Célibataire,56,1,747,1,75,5,5
En Couple,45,1,568,1,272,5,5
En Couple,37,1,884,1,507,5,5
En Couple,19,1,571,1,197,5,5
Seule,25,1,1281,1,507,5,5
En Couple,32,0,216,1,193,5,5
En Couple,50,1,421,1,507,5,5
En Couple,37,1,534,1,245,5,5
En Couple,32,1,1308,1,507,5,5
Célibataire,33,1,588,1,135,5,5
Célibataire,69,1,554,1,55,5,3
Célibataire,62,1,1251,1,75,5,5
En Couple,30,1,750,1,75,5,5
En Couple,63,1,1154,1,306,5,5
En Couple,23,1,513,1,245,5,5
En Couple,74,1,436,1,306,5,5
Célibataire,58,1,156,1,58,5,3
Seule,47,1,533,1,197,5,5
Seule,41,1,475,1,170,5,5
Divorcée,29,1,520,1,147,5,5
En Couple,48,1,190,1,245,5,5
Célibataire,50,1,492,1,75,5,5
En Couple,18,1,554,1,245,5,5
Célibataire,53,1,457,1,150,5,5
En Couple,25,1,886,1,507,5,5
En Couple,47,1,1109,1,197,5,5
Célibataire,50,1,455,1,150,5,5
En Couple,37,1,813,1,507,5,5
Célibataire,40,1,701,1,75,5,5
Seule,45,1,478,1,197,5,5
En Couple,28,1,592,1,75,5,5
Seule,30,1,496,1,197,5,5
Célibataire,21,1,555,1,55,5,3
En Couple,20,1,216,1,193,5,5
En Couple,56,1,451,1,272,5,5
En Couple,64,1,577,1,150,5,5
Célibataire,18,1,232,1,115,5,5
Célibataire,48,1,554,1,55,5,3
Célibataire,35,1,1394,1,115,5,5
En Couple,34,1,450,1,55,5,3
En Couple,53,1,827,1,507,5,5
En Couple,44,1,594,1,147,5,5
En Couple,29,1,153,1,109,5,5
En Couple,73,1,1002,1,150,5,5
En Couple,52,1,553,1,272,5,5
En Couple,71,1,534,1,306,5,5
En Couple,30,1,1298,1,197,5,5
En Couple,37,1,1,1,55,5,3
En Couple,72,1,406,1,306,5,5
En Couple,53,1,1184,1,197,5,5
En Couple,19,1,1264,1,507,5,5
En Couple,22,1,576,1,507,5,5
En Couple,66,1,546,1,150,5,5
Célibataire,19,1,432,1,150,5,5
Célibataire,23,1,497,1,75,5,5
En Couple,71,1,183,1,200,5,5
En Couple,30,1,584,1,245,5,5
En Couple,40,1,482,1,245,5,5
Célibataire,26,1,500,1,75,5,5
Célibataire,21,1,592,1,75,5,5
Célibataire,56,1,596,1,150,5,5
En Couple,23,1,758,1,507,5,5
En Couple,38,1,507,1,507,5,5
En Couple,22,1,812,1,197,5,5
Célibataire,46,1,1158,1,75,5,5
En Couple,47,1,592,1,147,5,5
Célibataire,54,1,227,1,75,5,5
En Couple,75,1,950,1,150,5,5
En Couple,35,1,223,1,245,5,5
En Couple,72,1,176,1,272,5,5
En Couple,69,1,453,1,306,5,5
En Couple,55,1,563,1,170,5,5
En Couple,59,1,576,1,245,5,5
Célibataire,21,1,908,1,75,5,5
En Couple,55,1,557,1,125,5,5
En Couple,73,1,1387,1,150,5,5
En Couple,22,1,212,1,245,5,5
En Couple,28,1,1230,1,507,5,5
Célibataire,19,1,498,1,150,5,5
En Couple,46,1,1309,1,197,5,5
Célibataire,53,1,517,1,115,5,5
En Couple,57,1,954,1,197,5,5
Célibataire,58,1,544,1,150,5,5
Célibataire,39,1,595,1,150,5,5
Célibataire,83,1,1308,1,136,5,5
Célibataire,61,1,411,1,55,5,3
En Couple,45,1,407,1,170,5,5
En Couple,50,1,482,1,197,5,5
En Couple,47,1,1134,1,507,5,5
En Couple,20,1,541,1,272,5,5
Seule,67,1,228,1,245,5,5
En Couple,75,1,1197,1,75,5,5
En Couple,82,1,529,1,150,5,5
Célibataire,81,1,419,1,55,5,3
En Couple,18,1,245,1,125,5,5
Célibataire,27,1,933,1,75,5,5
Célibataire,43,1,519,1,150,5,5
En Couple,50,1,1330,1,197,5,5
Seule,29,1,410,1,245,5,5
En Couple,20,1,588,1,507,5,5
En Couple,22,1,439,1,125,5,5
Célibataire,19,1,172,1,150,5,5
Célibataire,19,1,577,1,135,5,5
En Couple,61,1,238,1,147,5,5
Seule,22,1,590,1,147,5,5
En Couple,78,1,208,1,193,5,5
En Couple,63,1,562,1,75,5,5
En Couple,70,1,440,1,306,5,5
Célibataire,57,1,184,1,75,5,5
En Couple,20,1,760,1,507,5,5
Célibataire,37,1,1180,1,75,5,5
En Couple,69,1,540,1,150,5,5
En Couple,29,1,514,1,125,5,5
En Couple,36,1,901,1,197,5,5
En Couple,25,1,427,1,507,5,5
Célibataire,25,1,559,1,55,5,3
Célibataire,29,1,461,1,75,5,5
Seule,56,1,486,1,125,5,5
En Couple,19,1,210,1,272,5,5
Célibataire,24,1,578,1,55,5,3
En Couple,19,1,423,1,197,5,5
En Couple,78,1,1234,1,150,5,5
En Couple,67,1,412,1,75,5,5
En Couple,51,1,883,1,197,5,5
En Couple,18,1,599,1,272,5,5
En Couple,79,1,886,1,306,5,5
Célibataire,20,1,598,1,150,5,5
En Couple,40,1,153,1,245,5,5
En Couple,46,1,1125,1,75,5,5
Célibataire,50,1,1341,1,75,5,5
En Couple,18,1,153,1,147,5,5
En Couple,18,1,594,1,245,5,5
En Couple,19,1,197,1,200,5,5
Célibataire,62,1,431,1,55,5,3
En Couple,35,1,180,1,272,5,5
En Couple,18,1,502,1,197,5,5
En Couple,25,1,466,1,245,5,5
Célibataire,32,1,219,1,90,5,5
En Couple,31,1,209,1,125,5,5
En Couple,25,1,542,1,125,5,5
En Couple,57,1,514,1,170,5,5
En Couple,73,1,189,1,200,5,5
Seule,21,1,834,1,197,5,5
En Couple,21,1,461,1,75,5,5
Célibataire,84,1,548,1,75,5,5
Célibataire,44,1,464,1,75,5,5
En Couple,19,1,568,1,170,5,5
En Couple,21,1,814,1,197,5,5
Seul,69,1,428,1,75,5,5
Célibataire,21,1,1188,1,75,5,5
Célibataire,29,1,441,1,55,5,3
Célibataire,64,1,509,1,75,5,5
En Couple,24,1,231,1,170,5,5
En Couple,53,1,1222,1,197,5,5
En Couple,58,1,215,1,55,5,3
En Couple,32,1,767,1,75,5,5
En Couple,40,1,438,1,125,5,5
Célibataire,79,1,1380,1,136,5,5
Célibataire,27,1,1221,1,75,5,5
Célibataire,24,1,591,1,150,5,5
En Couple,73,1,428,1,75,5,5
En Couple,55,1,185,1,200,5,5
En Couple,23,1,551,1,170,5,5
Célibataire,41,1,1118,1,115,5,5
En Couple,71,1,1153,1,75,5,5
Célibataire,25,1,496,1,75,5,5
En Couple,46,1,422,1,147,5,5
En Couple,25,1,419,1,147,5,5
Célibataire,43,1,218,1,135,5,5
En Couple,27,1,455,1,170,5,5
En Couple,24,1,453,1,245,5,5
En Couple,25,1,992,1,507,5,5
Seule,69,1,460,1,306,5,5
En Couple,59,1,968,1,507,5,5
En Couple,22,1,154,1,125,5,5
En Couple,21,1,576,1,197,5,5
En Couple,68,1,1123,1,150,5,5
Célibataire,19,1,246,1,135,5,5
En Couple,50,1,804,1,197,5,5
Seule,64,1,414,1,306,5,5
En Couple,50,1,523,1,170,5,5
Célibataire,71,1,422,1,75,5,5
Célibataire,52,1,506,1,55,5,3
En Couple,22,1,217,1,65,5,5
En Couple,21,1,239,1,245,5,5
Célibataire,69,1,1375,1,75,5,5
Seule,57,1,1011,1,197,5,5
Célibataire,29,1,558,1,150,5,5
Célibataire,74,1,476,1,136,5,5
En Couple,71,1,217,1,272,5,5
Célibataire,39,1,508,1,150,5,5
En Couple,59,1,520,1,245,5,5
En Couple,24,1,153,1,109,5,5
En Couple,27,1,440,1,272,5,5
Seule,45,1,591,1,272,5,5
En Couple,31,1,990,1,507,5,5
Célibataire,34,1,1241,1,75,5,5
En Couple,25,1,419,1,197,5,5
Célibataire,39,1,574,1,75,5,5
Célibataire,24,1,499,1,150,5,5
En Couple,26,1,1267,1,197,5,5
En Couple,76,1,416,1,306,5,5
Célibataire,21,1,588,1,75,5,5
En Couple,48,1,1158,1,197,5,5
En Couple,83,1,430,1,306,5,5
Seule,20,1,742,1,197,5,5
Célibataire,38,1,414,1,135,5,5
En Couple,29,1,532,1,170,5,5
Célibataire,23,1,520,1,55,5,3
En Couple,69,1,735,1,306,5,5
En Couple,36,1,732,1,507,5,5
Célibataire,60,1,181,1,150,5,5
Célibataire,75,1,244,1,75,5,5
Célibataire,56,1,1242,1,75,5,5
En Couple,32,1,822,1,197,5,5
En Couple,58,1,858,1,507,5,5
En Couple,57,1,843,1,197,5,5
En Couple,35,1,1026,1,197,5,5
En Couple,49,1,596,1,245,5,5
Célibataire,57,1,523,1,75,5,5
Célibataire,44,1,504,1,75,5,5
En Couple,50,1,828,1,75,5,5
Célibataire,25,1,529,1,75,5,5
Célibataire,37,1,1278,1,75,5,5
En Couple,45,1,502,1,507,5,5
En Couple,38,1,468,1,170,5,5
En Couple,50,1,1297,1,75,5,5
Célibataire,26,1,549,1,110,5,5
En Couple,49,1,223,1,75,5,5
Célibataire,38,1,167,1,110,5,5
En Couple,53,1,219,1,170,5,5
Célibataire,27,1,208,1,58,5,3
Célibataire,35,1,837,1,115,5,5
Seule,68,1,830,1,306,5,5
Célibataire,19,1,588,1,55,5,3
Célibataire,50,1,180,1,115,5,5
En Couple,36,1,919,1,507,5,5
Célibataire,50,1,592,1,150,5,5
Seule,32,1,542,1,170,5,5
Célibataire,23,1,598,1,135,5,5
Célibataire,50,1,588,1,90,5,3
En Couple,46,1,487,1,197,5,5
Célibataire,53,1,579,1,150,5,5
Seule,24,1,527,1,147,5,5
En Couple,67,1,232,1,245,5,5
En Couple,18,1,1250,1,197,5,5
En Couple,28,1,1341,1,507,5,5
Célibataire,45,1,1293,1,75,5,5
En Couple,20,1,509,1,75,5,5
En Couple,38,1,547,1,245,5,5
En Couple,46,1,217,1,272,5,5
En Couple,59,1,1227,1,115,5,5
En Couple,20,1,409,1,125,5,5
Seule,33,1,1128,1,507,5,5
En Couple,78,1,516,1,306,5,5
Célibataire,45,1,427,1,150,5,5
En Couple,62,1,857,1,306,5,5
En Couple,24,1,1114,1,197,5,5
En Couple,31,1,431,1,272,5,5
En Couple,31,1,540,1,75,5,5
En Couple,58,1,1210,1,507,5,5
Célibataire,23,1,995,1,75,5,5
En Couple,20,1,528,1,245,5,5
En Couple,20,1,416,1,197,5,5
En Couple,37,1,995,1,507,5,5
Célibataire,35,1,530,1,55,5,3
Célibataire,41,1,420,1,135,5,5
En Couple,39,1,1396,1,507,5,5
Célibataire,62,1,961,1,75,5,5
En Couple,58,1,805,1,197,5,5
En Couple,34,1,518,1,125,5,5
En Couple,44,1,529,1,125,5,5
En Couple,24,1,426,1,90,5,3
Célibataire,36,1,208,1,55,5,3
En Couple,50,1,556,1,197,5,5
En Couple,68,1,882,1,306,5,5
Célibataire,74,1,455,1,75,5,5
En Couple,30,1,479,1,245,5,5
Célibataire,69,1,165,1,90,5,5
Célibataire,41,1,1267,1,75,5,5
Célibataire,45,1,450,1,75,5,5
En Couple,54,1,482,1,245,5,5
En Couple,41,1,1270,1,197,5,5
Seule,50,1,1282,1,197,5,5
En Couple,36,1,439,1,245,5,5
Seule,37,1,401,1,507,5,5
En Couple,28,1,950,1,197,5,5
En Couple,56,1,1276,1,507,5,5
En Couple,38,1,521,1,197,5,5
En Couple,67,1,202,1,200,5,5
En Couple,45,1,435,1,245,5,5
En Couple,31,1,583,1,507,5,5
Seule,67,1,464,1,150,5,5
En Couple,62,1,414,1,306,5,5
En Couple,75,1,408,1,306,5,5
En Couple,37,1,415,1,75,5,5
Célibataire,19,1,242,1,90,5,5
En Couple,82,1,445,1,306,5,5
Célibataire,21,1,181,1,115,5,5
Célibataire,39,1,578,1,150,5,5
En Couple,23,1,457,1,507,5,5
En Couple,19,1,161,1,200,5,5
En Couple,50,1,1214,1,507,5,5
En Couple,46,1,434,1,272,5,5
Célibataire,46,1,426,1,150,5,5
En Couple,35,1,542,1,245,5,5
Célibataire,54,1,1253,1,75,5,5
En Couple,24,1,1071,1,507,5,5
En Couple,35,1,198,1,55,5,3
Célibataire,30,1,597,1,75,5,5
Célibataire,51,1,1068,1,75,5,5
En Couple,51,1,435,1,147,5,5
Célibataire,21,1,460,1,75,5,5
Célibataire,75,1,547,1,75,5,5
Célibataire,32,1,558,1,150,5,5
Célibataire,42,1,532,1,75,5,5
Célibataire,58,1,539,1,55,5,3
En Couple,46,1,447,1,170,5,5
Célibataire,51,1,575,1,75,5,5
Seule,49,1,234,1,125,5,5
Célibataire,29,1,405,1,150,5,5
En Couple,37,1,979,1,507,5,5
En Couple,49,1,576,1,197,5,5
En Couple,37,1,831,1,507,5,5
En Couple,32,1,583,1,125,5,5
Célibataire,84,1,441,1,75,5,5
En Couple,32,1,752,1,507,5,5
En Couple,45,1,569,1,75,5,5
En Couple,81,1,1041,1,306,5,5
En Couple,53,1,199,1,200,5,5
Seule,64,1,1224,1,150,5,5
En Couple,30,1,166,1,245,5,5
Célibataire,77,1,160,1,150,5,5
En Couple,27,1,537,1,245,5,5
En Couple,27,1,1233,1,197,5,5
Seule,40,1,487,1,245,5,5
Célibataire,31,1,1042,1,75,5,5
En Couple,53,1,457,1,272,5,5
En Couple,40,1,719,1,75,5,5
Célibataire,47,1,897,1,75,5,5
En Couple,65,1,585,1,150,5,5
Célibataire,40,1,242,1,75,5,5
Célibataire,24,1,1296,1,75,5,5
Seule,22,1,495,1,147,5,5
En Couple,38,1,1054,1,507,5,5
En Couple,59,1,570,1,55,5,3
En Couple,38,1,486,1,245,5,5
Célibataire,25,1,151,1,135,5,5
En Couple,18,1,534,1,507,5,5
Célibataire,32,1,246,1,65,5,5
En Couple,81,1,236,1,272,5,5
En Couple,56,1,1046,1,507,5,5
En Couple,59,1,1044,1,75,5,5
En Couple,34,1,498,1,272,5,5
En Couple,22,1,838,1,197,5,5
En Couple,61,1,598,1,306,5,5
En Couple,53,1,1104,1,507,5,5
Célibataire,41,1,211,1,150,5,5
Célibataire,28,1,545,1,150,5,5
En Couple,30,1,1108,1,507,5,5
En Couple,78,1,580,1,150,5,5
En Couple,55,1,1252,1,197,5,5
En Couple,64,1,903,1,306,5,5
Célibataire,43,1,1053,1,75,5,5
En Couple,58,1,568,1,272,5,5
Célibataire,68,1,440,1,136,5,5
Seule,43,1,213,1,125,5,5
Célibataire,33,1,565,1,75,5,5
En Couple,24,1,444,1,125,5,5
Seul,43,1,402,1,150,5,5
En Couple,59,1,549,1,245,5,5
En Couple,52,1,584,1,507,5,5
Célibataire,55,1,570,1,75,5,5
En Couple,37,1,553,1,170,5,5
En Couple,22,1,1144,1,75,5,5
En Couple,27,1,590,1,197,5,5
En Couple,60,1,777,1,507,5,5
En Couple,39,1,442,1,75,5,5
Célibataire,37,1,529,1,75,5,5
Célibataire,28,1,1282,1,75,5,5
En Couple,67,1,174,1,200,5,5
En Couple,37,1,173,1,245,5,5
En Couple,19,1,1156,1,197,5,5
En Couple,18,1,547,1,125,5,5
Célibataire,19,1,908,1,75,5,5
En Couple,49,1,557,1,75,5,5
Seule,81,1,501,1,306,5,5
En Couple,67,1,422,1,306,5,5
En Couple,29,1,1169,1,507,5,5
Célibataire,18,0,954,1,75,5,5
Célibataire,23,1,470,1,75,5,5
En Couple,65,1,747,1,150,5,5
En Couple,78,1,234,1,200,5,5
En Couple,64,1,185,1,125,5,5
En Couple,23,1,728,1,197,5,5
Célibataire,55,1,542,1,150,5,5
En Couple,49,1,429,1,55,5,3
En Couple,42,1,538,1,272,5,5
Célibataire,36,1,485,1,150,5,5
Célibataire,80,1,587,1,136,5,5
En Couple,23,1,507,1,272,5,5
En Couple,59,1,910,1,507,5,5
En Couple,68,1,449,1,150,5,5
Seule,21,1,423,1,147,5,5
Célibataire,46,1,1394,1,75,5,5
Seule,56,1,593,1,197,5,5
En Couple,30,1,718,1,507,5,5
En Couple,47,1,806,1,507,5,5
En Couple,20,1,491,1,147,5,5
Seule,22,1,497,1,170,5,5
Célibataire,27,1,959,1,75,5,5
En Couple,19,1,475,1,147,5,5
En Couple,42,1,461,1,272,5,5
En Couple,81,1,988,1,306,5,5
Célibataire,22,1,1083,1,75,5,5
Célibataire,26,1,420,1,135,5,5
Célibataire,49,1,555,1,150,5,5
En Couple,28,1,1300,1,197,5,5
En Couple,43,1,415,1,507,5,5
En Couple,18,1,1273,1,507,5,5
En Couple,49,1,1270,1,197,5,5
En Couple,64,1,403,1,306,5,5
En Couple,19,1,1073,1,197,5,5
En Couple,25,1,534,1,75,5,5
Célibataire,21,1,1207,1,75,5,5
En Couple,43,1,475,1,170,5,5
En Couple,53,1,490,1,125,5,5
En Couple,62,1,946,1,306,5,5
En Couple,38,1,938,1,75,5,5
En Couple,28,1,503,1,507,5,5
En Couple,35,1,1020,1,507,5,5
En Couple,44,1,165,1,109,5,5
Seule,38,1,817,1,197,5,5
En Couple,23,1,588,1,197,5,5
En Couple,34,1,150,1,102,5,5
En Couple,45,1,504,1,245,5,5
Célibataire,25,1,402,1,55,5,3
En Couple,28,1,409,1,147,5,5
En Couple,35,1,931,1,507,5,5
En Couple,22,1,583,1,245,5,5
En Couple,53,1,833,1,507,5,5
En Couple,76,0,554,1,306,5,5
En Couple,27,1,1182,1,197,5,5
En Couple,28,1,228,1,65,5,5
En Couple,21,1,912,1,197,5,5
En Couple,28,1,545,1,147,5,5
En Couple,74,1,226,1,147,5,5
En Couple,43,1,486,1,125,5,5
En Couple,42,1,455,1,245,5,5
En Couple,81,1,527,1,150,5,5
Célibataire,30,1,1104,1,75,5,5
En Couple,83,1,437,1,150,5,5
En Couple,57,1,592,1,75,5,5
En Couple,47,1,1015,1,197,5,5
Célibataire,61,1,879,1,75,5,5
En Couple,82,1,1299,1,75,5,5
En Couple,40,1,247,1,272,5,5
Seule,22,1,577,1,197,5,5
Célibataire,42,1,239,1,135,5,5
Célibataire,30,1,951,1,75,5,5
En Couple,53,1,1033,1,75,5,5
En Couple,54,1,199,1,200,5,5
Célibataire,58,1,189,1,75,5,5
En Couple,71,1,1099,1,306,5,5
Célibataire,40,1,556,1,75,5,5
En Couple,71,1,211,1,245,5,5
En Couple,58,1,558,1,197,5,5
Célibataire,47,1,1212,1,75,5,5
En Couple,47,1,772,1,115,5,5
En Couple,36,1,514,1,170,5,5
Célibataire,27,1,589,1,135,5,5
En Couple,23,1,1281,1,507,5,5
En Couple,32,1,534,1,245,5,5
Célibataire,21,1,535,1,135,5,5
Célibataire,44,1,546,1,135,5,5
Célibataire,45,1,462,1,150,5,5
Seule,24,1,495,1,125,5,5
En Couple,84,1,210,1,193,5,5
Célibataire,20,1,1162,1,75,5,5
Célibataire,43,1,583,1,150,5,5
En Couple,39,1,248,1,245,5,5
En Couple,21,1,1383,1,75,5,5
En Couple,41,1,1279,1,507,5,5
En Couple,20,1,444,1,197,5,5
En Couple,51,1,456,1,507,5,5
Célibataire,40,1,452,1,150,5,5
En Couple,33,1,486,1,55,5,3
En Couple,65,1,454,1,306,5,5
Célibataire,31,1,448,1,75,5,5
En Couple,68,1,429,1,75,5,5
Célibataire,42,1,966,1,75,5,5
En Couple,58,1,202,1,193,5,5
En Couple,37,1,1378,1,507,5,5
En Couple,47,1,790,1,75,5,5
Célibataire,52,1,468,1,150,5,5
En Couple,57,1,514,1,170,5,5
En Couple,36,1,492,1,245,5,5
En Couple,58,1,597,1,170,5,5
En Couple,28,1,900,1,197,5,5
Célibataire,24,1,187,1,115,5,5
Célibataire,39,1,450,1,150,5,5
Célibataire,42,1,1397,1,75,5,5
En Couple,18,1,532,1,147,5,5
Célibataire,26,1,562,1,55,5,3
En Couple,47,1,176,1,200,5,5
En Couple,29,1,538,1,75,5,5
Célibataire,33,1,518,1,55,5,3
Célibataire,57,1,400,1,150,5,5
Célibataire,47,1,486,1,75,5,5
Célibataire,66,1,598,1,136,5,5
En Couple,54,1,239,1,58,5,3
Célibataire,47,1,1114,1,75,5,5
Célibataire,22,1,183,1,65,5,5
Célibataire,34,1,404,1,55,5,3
En Couple,57,1,564,1,245,5,5
En Couple,77,1,483,1,306,5,5
Célibataire,38,1,511,1,55,5,3
Célibataire,18,1,484,1,150,5,5
En Couple,31,1,591,1,170,5,5
En Couple,42,1,1133,1,507,5,5
Célibataire,37,1,219,1,65,5,5
En Couple,54,1,438,1,272,5,5
Célibataire,40,1,407,1,135,5,5
Célibataire,59,1,506,1,150,5,5
En Couple,20,1,188,1,170,5,5
En Couple,28,1,537,1,125,5,5
En Couple,19,1,596,1,170,5,5
Célibataire,36,1,533,1,150,5,5
Marié(e),32,1,584,1,272,5,5
En Couple,35,1,523,1,507,5,5
Seule,38,1,538,1,197,5,5
En Couple,22,1,242,1,272,5,5
En Couple,33,1,1082,1,197,5,5
En Couple,64,1,496,1,150,5,5
En Couple,53,1,167,1,170,5,5
Célibataire,84,1,501,1,136,5,5
Célibataire,55,1,926,1,75,5,5
Célibataire,20,1,242,1,135,5,5
En Couple,59,1,582,1,55,5,3
Célibataire,50,1,479,1,75,5,5
Célibataire,49,1,487,1,75,5,5
Célibataire,37,1,722,1,75,5,5
Célibataire,72,1,1260,1,136,5,5
En Couple,57,1,967,1,507,5,5
Célibataire,50,1,190,1,150,5,5
Célibataire,20,1,153,1,65,5,5
En Couple,52,1,468,1,75,5,5
Célibataire,75,1,404,1,136,5,5
Célibataire,22,1,509,1,75,5,5
Célibataire,47,1,407,1,150,5,5
Célibataire,22,1,594,1,150,5,5
En Couple,47,1,540,1,272,5,5
1,50,1,1190,1,75,5,5
Célibataire,57,1,940,1,75,5,5
En Couple,18,1,588,1,507,5,5
En Couple,21,1,472,1,125,5,5
Célibataire,22,1,532,1,135,5,5
En Couple,72,1,431,1,150,5,5
Célibataire,48,1,504,1,75,5,5
En Couple,37,1,216,1,109,5,5
Célibataire,35,1,1295,1,75,5,5
Célibataire,34,1,1128,1,75,5,5
Seule,53,1,425,1,197,5,5
Célibataire,21,1,921,1,75,5,5
En Couple,83,1,468,1,306,5,5
En Couple,43,1,235,1,125,5,5
En Couple,82,1,512,1,306,5,5
En Couple,76,1,454,1,75,5,5
Célibataire,75,1,490,1,55,5,3
En Couple,23,1,448,1,507,5,5
Célibataire,79,1,433,1,75,5,5
En Couple,27,1,432,1,75,5,5
Célibataire,21,1,1317,1,75,5,5
En Couple,41,1,543,1,197,5,5
En Couple,84,1,553,1,150,5,5
Seule,23,1,248,1,193,5,5
Célibataire,59,1,408,1,90,5,3
En Couple,48,1,1378,1,507,5,5
Célibataire,30,1,479,1,135,5,5
Célibataire,44,1,524,1,55,5,3
Célibataire,51,1,157,1,90,5,5
En Couple,20,1,579,1,170,5,5
En Couple,53,1,435,1,170,5,5
Célibataire,58,1,558,1,135,5,5
En Couple,60,1,992,1,507,5,5
En Couple,27,1,1288,1,507,5,5
Célibataire,56,1,453,1,150,5,5
En Couple,34,1,249,1,58,5,3
Célibataire,65,1,461,1,75,5,5
Célibataire,28,1,233,1,55,5,3
En Couple,22,1,176,1,102,5,5
Seule,30,1,516,1,147,5,5
En Couple,69,1,596,1,150,5,5
En Couple,20,1,1022,1,507,5,5
En Couple,25,1,1001,1,507,5,5
En Couple,19,1,942,1,507,5,5
Seule,61,1,594,1,150,5,5
Célibataire,57,1,183,1,65,5,5
En Couple,82,1,219,1,193,5,5
En Couple,30,1,247,1,55,5,3
En Couple,24,1,217,1,55,5,3
Célibataire,47,1,1141,1,75,5,5
Célibataire,47,1,1141,1,147,5,5
En Couple,65,1,544,1,306,5,5
En Couple,22,1,426,1,272,5,5
Célibataire,56,1,402,1,150,5,5
Célibataire,59,1,424,1,75,5,5
En Couple,25,1,593,1,75,5,5
Célibataire,53,1,216,1,150,5,5
En Couple,71,1,164,1,193,5,5
Célibataire,45,1,479,1,75,5,5
En Couple,20,1,431,1,147,5,5
En Couple,66,1,541,1,150,5,5
En Couple,49,1,967,1,507,5,5
En Couple,19,1,446,1,147,5,5
Célibataire,50,1,570,1,150,5,5
En Couple,64,1,852,1,150,5,5
Seule,35,1,1369,1,197,5,5
En Couple,49,1,433,1,245,5,5
En Couple,35,1,539,1,170,5,5
En Couple,60,1,580,1,507,5,5
En Couple,45,1,567,1,125,5,5
En Couple,84,1,1051,1,306,5,5
En Couple,28,1,1362,1,197,5,5
Célibataire,32,1,1042,1,150,5,5
En Couple,59,1,1384,1,507,5,5
En Couple,65,1,167,1,75,5,5
En Couple,23,1,1124,1,197,5,5
En Couple,55,1,456,1,147,5,5
En Couple,37,1,418,1,507,5,5
Célibataire,26,1,156,1,65,5,5
Célibataire,80,1,184,1,90,5,5
En Couple,50,1,411,1,507,5,5
En Couple,66,1,558,1,150,5,5
En Couple,58,1,427,1,507,5,5
En Couple,20,1,860,1,507,5,5
En Couple,39,1,1241,1,507,5,5
Célibataire,20,1,928,1,75,5,5
En Couple,33,1,733,1,197,5,5
En Couple,28,1,458,1,245,5,5
En Couple,67,1,931,1,306,5,5
Seule,61,1,800,1,306,5,5
Célibataire,49,1,876,1,75,5,5
En Couple,82,1,511,1,150,5,5
En Couple,35,1,534,1,272,5,5
Célibataire,66,1,406,1,55,5,3
Célibataire,27,1,1013,1,75,5,5
Célibataire,76,1,550,1,136,5,5
Seule,20,1,570,1,170,5,5
En Couple,30,1,716,1,197,5,5
En Couple,30,1,484,1,125,5,5
En Couple,44,1,538,1,245,5,5
En Couple,69,1,1008,1,75,5,5
En Couple,23,1,194,1,245,5,5
En Couple,44,1,593,1,55,5,3
Célibataire,27,1,485,1,150,5,5
En Couple,21,1,446,1,245,5,5
En Couple,45,1,594,1,125,5,5
En Couple,57,1,569,1,125,5,5
