age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
44,M,470,En Couple,2,false,896 KV 49
35,M,1115,C�libataire,0,false,3751 RZ 64
26,M,516,En Couple,1,false,1014 CF 77
46,M,170,C�libataire,0,false,9451 XY 67
58,F,246,Seule,3,false,4591 YV 91
25,F,179,En Couple,0,false,6621 RV 22
54,M,1144,En Couple,1,false,2826 QY 51
28,F,547,Seule,1,false,7074 FJ 67
59,M,159,En Couple,1,false,9364 YP 60
81,Femme,1064,En Couple,0,false,7635 LQ 37
74,F,841,Seule,3,false,3549 RU 81
57,M,479,En Couple,1,true,6809 EM 64
28,M,1112,En Couple,2,false,4633 WP 56
61,F,530,En Couple,0,false,7087 RZ 32
53,M,1159,C�libataire,0,false,6396 WT 84
45,Homme,176,En Couple,4,false,8403 WQ 57
 ,F,409,En Couple,1,false,6573 FV 73
82,M,186,C�libataire,0,false,597 PQ 39
29,M,218,En Couple,3,false,2163 SP 26
21,F,1274,En Couple,4,false,7254 AE 25
22,M,447,En Couple,4,true,3626 LL 56
77,M,490,En Couple,2,false,154 XS 83
34,M,242,C�libataire,0,false,9215 XH 56
69,M,564,En Couple,3,false,8998 CF 92
54,M,818,En Couple,2,false,4495 DP 43
53,M,526,C�libataire,0,false,4930 RP 91
60,F,507,En Couple,1,false,7468 TW 71
41,M,472,En Couple,2,false,6071 PZ 88
39,F,851,Seule,3,false,5735 HR 95
29,M,164,C�libataire,0,false,6433 ET 93
24,M,588,En Couple,0,false,614 KJ 42
20,M,223,En Couple,3,false,7069 LQ 52
49,M,1232,C�libataire,0,false,1375 KG 81
57,M,570,C�libataire,0,false,2908 UL 50
74,M,537,C�libataire,0,false,6459 OO 87
29,M,516,En Couple,1,false,1166 SS 44
28,M,1385,Seule,1,false,6100 QL 10
29,M,413,Seule,1,false,8551 US 61
59,M,415,C�libataire,0,false,9542 LF 57
68,M,214,En Couple,4,true,6718 PR 31
19, ,199,C�libataire,0,false,6353 SX 27
32,M,582,C�libataire,0,false,3208 HA 18
46,M,212,Mari�(e),2,true,4916 QB 48
39,M,435,En Couple,2,false,2608 NX 39
26,F,460,C�libataire,0,false,7203 PB 86
66,M,516,Mari�(e),4,false,6418 IB 46
46,M,428,En Couple,2,true,6498 SZ 17
33,M,461,En Couple,4,false,4107 ZO 14
66,M,160,C�libataire,0,false,3032 WI 77
19,M,493,En Couple,2,false,8714 OV 48
46,M,233,En Couple,4,true,6093 YD 15
52,M,560,Mari�(e),2,false,6434 FV 44
74,M,236,C�libataire,0,false,5227 DZ 43
36,F,497,C�libataire,0,false,3029 VF 29
21,F,481,En Couple,0,false,7263 VY 30
37,M,213,En Couple,0,true,9642 ZX 23
48,M,726,C�libataire,0,false,4073 BB 42
53,M,1003,C�libataire,0,false,247 SF 66
44,F,190,En Couple,2,false,8583 MX 30
44,F,925,Seule,3,false,2406 TP 92
56,M,933,C�libataire,0,false,910 EX 11
24,F,1291,En Couple,2,true,628 JG 21
32,F,460,Seule,2,false,3889 TG 93
34,M,832,En Couple,0,false,413 CD 95
21,M,403,En Couple,0,false,8375 BF 14
42,M,599,Seule,3,false,2497 NF 77
38,M,162,Mari�(e),1,false,9544 MG 93
22,M,537,C�libataire,0,false,5794 PC 25
43,Homme,1373,En Couple,2,true,7696 UH 41
51,M,412,En Couple,2,false,7283 GW 59
47,M,1003,C�libataire,0,false,5595 XJ 32
42,M,185,En Couple,3,false,538 ZM 45
49,M,462,Mari�(e),1,true,5510 YX 51
24,F,751,En Couple,4,false,6702 KH 50
82,M,1028,En Couple,3,true,3316 VU 54
58,M,225,En Couple,3,false,9705 WI 61
23,M,910,En Couple,0,true,8854 LM 73
26,F,418,C�libataire,0,false,1238 TN 14
66,F,894,C�libataire,0,false,9761 JU 76
34,M,194,En Couple,0,false,9875 AY 51
53,F�minin,1309,En Couple,1,false,1116 HG 21
63,F,737,C�libataire,0,false,6592 NY 87
41,M,1129,C�libataire,0,false,6462 PS 88
29,Homme,1155,Seule,1,false,3198 ZN 27
21,M,595,Seule,3,false,3764 WE 24
39,F,581,En Couple,0,false,2849 LW 12
21,M,430,C�libataire,0,false,7288 NN 82
48,M,1126,C�libataire,0,false,8878 RE 34
21,M,482,C�libataire,0,false,7642 MX 14
39,F,161,C�libataire,0,false,5549 VT 69
29,M,542,En Couple,1,false,9979 QH 29
65,M,170,En Couple,1,true,7127 WY 68
61,M,166,En Couple,4,false,3181 UO 20
35,M,549,En Couple,2,true,9832 AY 14
48,M,161,En Couple,2,false,5348 SK 75
44,M,425,En Couple,2,false,8173 JZ 77
27,M,1288,En Couple,2,false,535 TD 57
65,Masculin,596,En Couple,3,false,9735 LM 14
56,F,475,En Couple,3,false,6974 ZM 83
47,M,1246,C�libataire,0,false,5878 RX 16
54,F,479,Mari�(e),1,true,9077 VY 50
31,M,544,Seule,1,false,911 BC 54
25,M,418,Seule,1,false,856 XY 98
77,M,434,En Couple,2,false,8742 VP 62
27,F,772,En Couple,0,false,6245 UD 11
31,M,918,En Couple,1,false,676 BK 60
26,F,588,C�libataire,0,false,5756 TX 21
32,M,244,Seule,3,false,1313 JI 28
18,M,940,En Couple,4,false,1697 TS 90
52,M,505,C�libataire,0,false,7370 FS 61
40,M,897,En Couple,2,false,2280 SB 89
82,F,943,C�libataire,0,false,1548 TN 61
24,F,408,C�libataire,0,false,4728 NL 20
68,M,1173,En Couple,4,false,2870 CK 32
56,F,1367,C�libataire,0,false,1097 CA 19
28,M,416,En Couple,2,false,3547 FH 94
44,M,542,En Couple,2,false,9301 DG 15
47,M,241,En Couple,1,false,4893 GB 75
59,F,899,C�libataire,0,false,2169 RT 97
67,Femme,221,En Couple,0,false,3043 WY 92
22,M,567,C�libataire,0,false,949 WJ 51
23,F,223,En Couple,1,false,5443 SK 13
46,M,498,C�libataire,0,false,9015 KB 92
46,M,212,En Couple,3,false,8520 LM 35
58,M,788,En Couple,3,false,660 NM 72
48,M,486,En Couple,2,false,9532 QK 58
40,M,403,En Couple,3,true,8831 IT 88
57,F,475,En Couple,3,false,2014 AZ 59
39,M,206,En Couple,3,false,6527 XO 30
45,F,1162,C�libataire,0,false,8702 ZR 22
46,F,423,C�libataire,0,false,7165 YI 55
25,F,234,En Couple,0,false,1339 JL 97
47,F,509,En Couple,4,false,4707 PR 39
38,M,524,En Couple,1,false,4091 WL 21
48,F,468,En Couple,0,true,2509 MT 16
36,M,520,En Couple,1,false,9603 EJ 77
20,M,1322,En Couple,2,false,5675 DS 52
44,F,987,En Couple,0,false,5802 WU 45
51,F,436,En Couple,0,false,8605 KE 45
61,M,207,En Couple,2,true,8426 MY 83
62,M,1349,En Couple,2,true,7525 XW 64
54,M,197,C�libataire,0,false,5807 PN 14
25,M,460,En Couple,0,false,7880 MV 56
74,M,1203,Seule,3,false,7013 JK 23
59,F,410,En Couple,4,true,2221 BO 65
29,F,157,En Couple,4,true,1085 YH 96
24,M,1142,En Couple,3,true,5771 XS 73
75,M,475,En Couple,3,true,3544 DN 92
53,F,248,C�libataire,0,false,4735 LN 87
39,F�minin,764,En Couple,1,false,2682 XL 60
28,M,245,En Couple,1,true,9283 YV 77
52,M,837,C�libataire,0,false,5448 BI 56
68,M,902,Seule,2,false,104 WC 85
36,M,463,En Couple,3,false,1626 IL 52
54,M,428,En Couple,4,false,4188 MG 94
36,M,1048,En Couple,4,false,2505 MY 64
53,M,581,Seule,3,false,148 HU 38
60,M,414,En Couple,3,false,9361 JA 63
29,M,567,C�libataire,0,false,4035 OM 58
73,M,560,En Couple,1,true,3744 PW 66
39,F,592,En Couple,0,false,3888 VO 76
44,M,213,En Couple,0,false,3700 QX 58
53,M,487,En Couple,2,false,20 DU 24
20,M,446,C�libataire,0,false,4721 GR 81
78,F,425,En Couple,1,false,6297 JD 44
66,M,562,En Couple,3,true,6936 DG 26
64,M,158,Seul,0,false,4011 NS 81
22,M,485,C�libataire,0,false,6465 TZ 26
47,Homme,594,C�libataire,0,false,170 PH 30
73,M,219,Seule,3,false,3409 GL 15
42,M,170,En Couple,1,false,4662 UM 65
38,M,525,C�libataire,0,false,5060 GK 74
36,M,595,En Couple,3,false,5825 TO 45
39,F,850,Seule,2,false,7012 SV 82
20,M,489,En Couple,0,true,3424 DR 34
21,F,841,C�libataire,0,false,6047 FC 64
38,F,568,C�libataire,0,false,7114 SH 74
19,F,895,C�libataire,0,false,1268 IC 55
21,M,848,C�libataire,0,false,7639 ZU 51
32,M,563,En Couple,2,false,790 MR 25
30,F�minin,835,Seule,1,false,1921 ZQ 76
24,M,217,En Couple,4,false,8759 HF 69
27,F,1314,C�libataire,0,false,8518 UQ 57
71,M,195,C�libataire,0,false,9870 IO 45
39,M,468,C�libataire,0,false,2179 ZW 53
22,M,955,En Couple,1,false,9073 WV 18
62,F,189,C�libataire,0,false,9370 JH 11
20,M,408,En Couple,1,false,9771 IQ 90
33,F,415,En Couple,4,false,6908 PT 44
55,F,1293,En Couple,1,false,6454 QF 93
79,M,744,En Couple,0,false,8992 XX 27
23,M,153,En Couple,2,false,6914 NB 28
69,F,445,C�libataire,0,false,3386 IY 18
65,F,247,En Couple,4,false,8156 SP 43
55,M,477,Seule,3,false,3060 SL 65
80,M,574,Seule,2,false,5495 TH 62
68,F,-1,C�libataire,0,false,3527 JU 47
44,M,207,En Couple,2,true,5670 BF 94
65,M,1116,C�libataire,0,false,2978 DM 75
48,M,241,En Couple,1,false,9343 NA 47
19,Homme,562,En Couple,4,false,9714 PD 52
50,F,219,En Couple,3,false,9785 LS 77
59,M,485,C�libataire,0,false,5640 WM 44
33,F,583,En Couple,3,false,2558 AR 93
24,M,200,C�libataire,0,false,5318 GV 48
64,M,197,En Couple,0,false,2521 RJ 27
77,F,484,C�libataire,0,false,5761 QQ 55
50,M,434,En Couple,2,false,9081 GN 91
20,F,1053,En Couple,1,false,5984 BE 22
40,F,435,C�libataire,0,false,604 BV 72
61,F,219,En Couple,1,false,1354 LH 97
29,M,990,En Couple,2,true,7908 RI 32
53,F,223,En Couple,2,true,8748 GS 97
57,M,884,En Couple,0,?,6165 RS 54
50,M,1040,C�libataire,0,false,1105 QP 62
36,M,1019,Seule,3,false,6612 EZ 50
81,M,564,C�libataire,0,false,2279 CG 31
25,M,568,En Couple,2,true,6697 XB 11
65,M,1265,C�libataire,0,false,880 DS 53
55,M,823,C�libataire,0,false,7245 FA 82
55,M,436,En Couple,1,false,4445 NU 97
79,M,979,C�libataire,0,false,2588 RF 28
31,F,1177,C�libataire,0,false,5253 YR 43
58,M,1209,Seule,1,false,7476 AF 87
50,M,204,En Couple,1,false,556 PI 97
53,M,1163,En Couple,1,false,5268 WU 30
53,M,470,C�libataire,0,false,8492 OG 47
46,M,196,Seule,3,false,8013 TQ 91
46,M,443,En Couple,4,false,2878 OF 87
75,M,1014,C�libataire,0,false,4228 ST 54
62,M,847,En Couple,1,false,8257 RT 28
25,M,214,En Couple,3,true,173 FZ 89
51,M,1244,En Couple,1,false,386 WL 51
25,M,1156,En Couple,2,false,6833 UP 21
49,M,481,C�libataire,0,false,9234 WH 80
19,F,234,En Couple,1,false,248 DX 54
32,F,1399,C�libataire,0,false,1027 CH 61
36,M,515,Seule,1,false,5599 SW 22
23,M,187,Seule,1,false,682 RH 80
40,F,177,C�libataire,0,false,1635 CZ 49
18,F,219,En Couple,3,false,9182 HE 60
40,M,439,En Couple,2,false,9620 ZZ 98
56,M,1036,En Couple,0,false,2503 EL 49
59,F,416,C�libataire,0,false,6851 XL 60
38,F,525,C�libataire,0,false,7967 PC 58
80,F,837,En Couple,2,false,2867 YZ 74
18,M,406,En Couple,1,false,2100 WR 44
37,M,1229,C�libataire,0,false,8699 ZL 38
41,M,445,En Couple,2,true,9667 NY 56
19,M,200,En Couple,0,false,8001 QC 56
28,M,441,C�libataire,0,false,4558 ZV 90
33,M,1322,En Couple,4,false,6176 AJ 78
53,M,1108,C�libataire,0,false,6983 ZS 21
57,F,1324,En Couple,2,false,2947 VZ 62
74,M,577,C�libataire,0,false,3202 BQ 54
56,M,553,C�libataire,0,false,2679 ER 75
60,M,1185,En Couple,3,false,2774 JI 84
34,M,869,En Couple,0,true,9612 GZ 61
64,M,204,En Couple,1,true,1100 OM 88
39,M,460,En Couple,0,false,3108 FU 34
38,M,519,En Couple,1,false,4702 AE 65
42,M,417,En Couple,0,false,9506 PI 60
64,M,477,En Couple,0,false,3353 ES 18
21,M,513,Seul,0,false,9820 AX 19
63,M,882,C�libataire,0,false,4139 BU 80
-1,M,441,En Couple,2,false,8265 SP 50
68,F,550,C�libataire,0,false,8901 AR 30
56,M,585,C�libataire,0,false,1635 UV 12
41,M,538,En Couple,4,false,409 RX 42
21,M,455,En Couple,4,false,3782 SX 61
82,M,227,En Couple,1,false,7164 TP 93
41,M,747,C�libataire,0,false,9438 AL 47
25,F,221,En Couple,2,true,613 PW 45
67,M,964,Seule,1,false,8253 UU 32
68,M,213,C�libataire,0,false,6428 OP 92
57,M,500,En Couple,1,false,9554 GV 11
47,M,414,En Couple,2,false,4267 FP 64
49,M,231,C�libataire,0,false,3234 TH 85
68,F,439,En Couple,4,false,3808 RR 82
34,M,818,En Couple,2,false,2530 QR 33
76,M,581,En Couple,3,false,8488 YF 42
42,M,853,En Couple,2,false,9978 EN 51
21,F,701,C�libataire,0,false,7301 IN 52
20,F,575,En Couple,2,false,7251 SG 62
49,M,1213,En Couple,1,false,9241 IM 98
20,M,592,En Couple,2,false,2313 DR 10
22,M,179,En Couple,4,false,6296 GW 18
27,M,862,En Couple,3,false,8074 QB 60
41,F,150,En Couple,0,true,6329 YB 14
35,Masculin,579,C�libataire,0,false,5093 JN 26
19,F,912,En Couple,1,false,7205 PE 34
66,M,1228,En Couple,3,true,2395 YL 36
42,F,555,C�libataire,0,false,8406 YU 76
20,M,1134,En Couple,4,false,1073 GB 25
56,M,467,C�libataire,0,false,7961 AY 42
55,M,1146,En Couple,2,false,6972 LT 30
28,F,510,En Couple,2,false,5868 QS 70
53,M,587,En Couple,0,true,5666 YZ 98
22,M,523,En Couple,3,false,5392 JW 26
23,F,541,En Couple,3,false,5055 GQ 65
51,M,803,C�libataire,0,false,6775 AH 56
80,M,1171,En Couple,1,false,2237 ZC 40
68,M,407,En Couple,1,false,8086 RF 57
73,M,1314,En Couple,4,false,4618 KD 38
23,M,1121,En Couple,4,false,3860 AJ 80
18,F,474,En Couple,0,true,5686 FV 55
23,F,903,C�libataire,0,false,8953 EP 46
63,M,520,C�libataire,0,false,3185 VY 48
40,M,559,En Couple,3,false,3103 HK 15
18,M,577,En Couple,0,false,2465 PM 23
48,M,527,En Couple,4,false,9204 FU 71
36,M,438,C�libataire,0,false,9482 LT 15
25,M,249,C�libataire,0,false,9302 EX 46
32,M,177,C�libataire,0,false,4707 GO 68
45,F,452,C�libataire,0,false,5076 TW 67
60,M,469,En Couple,2,false,7735 IQ 74
55,Homme,893,En Couple,4,false,7155 NL 11
42,Masculin,240,En Couple,2,false,6673 YM 71
55,M,423,C�libataire,0,false,8135 OU 85
69,F,538,C�libataire,0,false,6414 LT 47
47,M,599,En Couple,1,false,4309 XX 34
41,M,400,En Couple,0,false,6542 RA 11
37,M,552,C�libataire,0,false,1607 SN 92
38,F,1273,En Couple,2,true,819 DI 80
74,M,1220,Seule,3,false,6823 YA 82
22,M,550,C�libataire,0,false,4657 YP 82
33,M,170,En Couple,3,false,9633 PM 59
77,M,549,En Couple,2,false,8796 TE 37
80,F,174,C�libataire,0,false,1301 GJ 29
57,M,445,C�libataire,0,false,1980 UK 93
31,M,1373,En Couple,0,false,5715 KZ 98
19,M,823,Seule,3,false,683 XF 13
31,F,465,Seule,2,false,1774 OQ 37
60,M,1171,Seule,3,false,2661 OB 61
48,M,945,En Couple,4,false,9 EG 25
18,M,838,Seule,2,false,4598 PB 74
71,M,930,C�libataire,0,false,4668 FQ 23
70,M,446,Seule,2,false,3711 LP 73
45,M,208,C�libataire,0,false,1567 IE 98
36,M,585,C�libataire,0,false,4450 GM 48
20,M,566,Seule,3,false,8716 EJ 32
36,M,553,En Couple,2,false,2657 BY 80
18,F,1214,C�libataire,0,false,8065 PK 43
-1,M,229,C�libataire,0,false,6562 LI 45
21,F,1076,C�libataire,0,false,6156 KE 51
29,F,555,En Couple,4,false,6365 ZB 98
25,M,1334,En Couple,2,false,812 IU 38
35,M,1089,C�libataire,0,false,1179 GI 57
48,M,219,En Couple,4,true,2118 HG 87
57,F,471,En Couple,1,false,6569 BO 69
56,M,237,En Couple,3,false,6829 TI 89
39,F,509,En Couple,4,false,1954 KK 40
83,F,567,En Couple,?,false,8265 MU 26
21,F,555,En Couple,3,false,1320 DC 19
60,F,724,En Couple,1,false,6545 KQ 30
42,M,523,C�libataire,0,false,2716 BV 96
31,M,407,En Couple,4,false,5040 ZJ 65
29,M,431,En Couple,3,false,5505 LB 82
19,M,1142,C�libataire,0,false,1667 GU 41
21,F,242,C�libataire,0,false,3484 RT 41
58,M,981,C�libataire,0,false,5016 NU 46
21,M,1215,En Couple,1,false,7574 HK 14
50,M,451,En Couple,1,false,6432 OM 64
60,M,1354,C�libataire,0,false,4024 NS 84
34,M,887,En Couple,4,false,2461 KW 93
65,F,904,En Couple,1,false,1229 QJ 22
22,M,484,C�libataire,0,false,9300 OP 16
71,F,768,En Couple,1,false,7219 IS 11
34,M,499,En Couple,0,false,5308 SC 72
27,M,216,En Couple,1,false,9273 VF 85
30,F,1305,En Couple,1,false,9437 VW 12
43,F,409,C�libataire,0,false,4834 IG 86
51,M,180,C�libataire,0,false,1073 PM 60
80,M,1327,C�libataire,0,false,8049 WQ 76
53,M,442,C�libataire,0,false,9446 JB 93
34,F,1034,En Couple,3,false,2603 IE 80
31,F,494,En Couple,0,false,6362 JB 76
28,F,203,En Couple,1,false,6471 KP 23
29,F,468,Seule,2,false,2413 YY 71
24,M,468,En Couple,1,false,9024 IP 78
30,M,782,En Couple,1,false,9938 PB 52
40,M,174,En Couple,2,false,2353 NA 39
34,M,1374,En Couple,4,false,8301 FM 80
29,F,1109,En Couple,2,true,4759 CS 94
37,M,818,C�libataire,0,false,9749 MX 35
29,F,236,C�libataire,0,false,6323 ZW 28
73,M,518,En Couple,1,false,2291 RY 21
24,F,462,En Couple,2,false,1653 RE 62
59,M,172,En Couple,1,false,3825 ZL 78
21,M,559,En Couple,3,true,6337 EB 33
45,M,1370,En Couple,3,true,1116 IB 15
25, ,588,C�libataire,0,false,9965 AQ 58
76,M,216,C�libataire,0,false,2914 UY 28
31,M,487,En Couple,0,false,6432 BA 76
20,M,1053,En Couple,0,false,6260 WV 65
66,F,721,En Couple,1,false,1973 PI 77
84,M,582,En Couple,0,false,2837 MG 70
64,M,214,En Couple,1,false,6549 GX 29
18,M,551,En Couple,3,false,1912 LM 74
64,F,226,En Couple,4,false,5168 SB 31
51,F,199,C�libataire,0,false,9765 FC 27
22,M,156,En Couple,1,true,4180 QF 37
46,F,216,En Couple,4,true,5652 NC 80
65,M,204,En Couple,2,false,8563 NT 89
56,M,404,En Couple,1,false,8479 RQ 49
25,M,952,En Couple,3,false,6625 BC 28
57,M,239,En Couple,1,true,2404 KO 75
74,M,522,En Couple,0,true,676 VG 30
21,M,172,En Couple,-1,false,3921 QY 92
53,M,449,C�libataire,0,false,9138 GK 51
29,F,511,En Couple,1,true,1590 VH 95
75,M,462,En Couple,4,true,2197 ZI 95
48,M,506,C�libataire,0,false,8726 IE 83
83,M,455,En Couple,3,false,6730 GC 67
57,F,1271,En Couple,0,false,6181 FZ 16
48,M,236,En Couple,0,false,9597 IJ 44
32,F,511,En Couple,3,true,7386 OH 44
19,F,782,En Couple,0,true,526 QD 29
31,F,1163,En Couple,1,false,8814 FM 49
24,M,588,C�libataire,0,false,7438 OO 82
40,M,493,C�libataire,0,false,2107 HH 43
36,M,444,En Couple,0,false,2594 RC 23
58,M,841,C�libataire,0,false,6686 MV 68
59,F,902,C�libataire,0,false,447 PF 16
34,M,197,C�libataire,0,false,5653 LI 31
57,F,492,En Couple,2,false,6811 VG 63
83,F,1255,En Couple,1,false,3025 ZB 58
27,M,713,Seule,3,false,5362 DJ 65
56,M,461,C�libataire,0,false,1861 TA 86
39,F,567,En Couple,3,false,6670 VI 54
45,M,1134,En Couple,3,false,5860 KJ 33
81,F,462,En Couple,0,false,9342 LZ 35
38,M,400,En Couple,2,false,7158 HL 77
21,F,743,En Couple,2,false,4943 RI 40
33,F,814,En Couple,0,false,9235 ZY 81
53,M,898,En Couple,4,false,5957 AO 30
81,F,413,En Couple,2,false,9110 LX 39
72,M,1089,En Couple,2,false,771 NI 24
28,M,419,C�libataire,0,false,7531 MH 27
58,F,552,En Couple,3,false,8877 YI 37
58,M,487,En Couple,0,false,7408 GX 89
73,F,434,En Couple,1,true,4429 NM 59
55,M,884,En Couple,1,false,7287 OI 23
58,F,217,En Couple,4,false,11 JA 12
20,M,501,En Couple,0,false,8674 YQ 27
84,M,478,En Couple,0,true,4467 XF 77
49,F,587,En Couple,3,false,2405 YV 56
19,M,157,En Couple,0,true,6595 RI 48
26,M,204,C�libataire,0,false,6648 NZ 21
44,F,479,Seule,2,false,8345 RQ 84
52,M,247,En Couple,0,false,962 NB 63
28,M,965,En Couple,2,false,4072 ZB 21
29,F,187,En Couple,0,false,4046 PX 90
80,M,406,En Couple,3,false,4035 PA 75
77,M,938,En Couple,1,false,3097 VF 40
57,F,157,En Couple,1,false,4721 LR 85
42,M,596,En Couple,0,false,177 DT 45
54,F,440,En Couple,0,false,9191 JP 69
27,M,1135,En Couple,3,false,8967 EB 41
25,F,532,En Couple,3,false,2320 XI 33
42,M,227,En Couple,4,false,9581 HZ 87
26,M,153,En Couple,1,false,2568 YV 60
48,M,775,En Couple,1,false,1945 PV 28
55,M,163,En Couple,0,false,9500 AW 55
52,M,194,Seule,1,false,4224 ED 63
31,M,565,C�libataire,0,false,6139 RS 23
66,M,473,En Couple,0,false,1275 JR 86
43,F,1399,En Couple,0,true,567 XY 50
21,M,185,En Couple,3,false,3492 GN 15
24,M,1330,C�libataire,0,false,6164 JD 67
34,M,1083,En Couple,2,false,2265 OM 16
24,F,222,En Couple,1,false,2744 SH 43
46,F,174,En Couple,4,false,8936 UT 32
24,F,435,C�libataire,0,false,905 XQ 33
53,F,212,En Couple,2,false,7217 MD 19
79,F,488,En Couple,4,false,2577 QW 30
65,M,409,En Couple,3,false,5479 YU 75
44,M,583,C�libataire,0,false,1293 AB 25
23,M,189,En Couple,3,false,6990 XL 28
28,M,227,C�libataire,0,false,6489 MU 25
48,M,788,En Couple,1,false,8686 HX 39
50,M,167,En Couple,1,false,5829 HS 21
68,M,435,C�libataire,0,false,1886 CC 71
73,F,202,C�libataire,0,false,8643 HO 77
36,F,802,En Couple,2,false,5161 ME 45
28,M,1323,C�libataire,0,false,1749 UK 56
65,M,1192,C�libataire,0,false,860 AX 95
59,F,464,En Couple,4,true,8115 TX 62
18,M,1043,En Couple,1,true,1381 UO 60
46,M,1193,En Couple,4,false,4227 WO 45
51,M,494,En Couple,3,true,9573 UK 96
60,M,216,C�libataire,0,false,8111 YY 65
62,M,504,En Couple,2,false,8671 LT 51
44,M,444,C�libataire,0,false,7858 ZJ 38
23,M,1008,En Couple,2,false,8934 IM 29
46,F,487,En Couple,4,true,458 TV 66
77,F,1118,En Couple,0,false,9682 OK 62
36,Masculin,216,En Couple,4,true,9303 LM 17
62,M,402,En Couple,0,false,3755 UF 11
54,M,450,Seul,0,false,7946 FI 95
48,M,1207,C�libataire,0,false,2524 ZP 14
38,M,469,En Couple,1,true,6087 UC 38
42,M,215,En Couple,4,false,4193 CK 92
22,M,469,En Couple,1,false,7794 VR 27
45,M,1272,En Couple,0,false,2040 LU 70
23,M,789,Seule,3,false,6277 HL 56
45,M,174,En Couple,1,false,4115 MK 57
48,F,1155,C�libataire,0,false,5240 ZX 55
62,M,563,C�libataire,0,false,1060 WP 70
24,M,403,En Couple,0,false,903 IH 43
25,F,243,En Couple,1,false,6048 TX 30
24,F,222,Seule,1,false,1280 DA 69
63,F,925,En Couple,0,false,1052 ZM 90
18,M,519,En Couple,0,false,1313 IQ 58
29,M,590,En Couple,2,false,9170 PO 51
60,M,507,En Couple,2,false,1982 XB 37
45,M,446,En Couple,0,false,8461 ZZ 79
50,F,179,En Couple,0,false,3400 LP 37
23,M,591,C�libataire,0,false,7816 KO 24
32,M,203,En Couple,2,false,9446 ME 12
56,M,911,En Couple,0,false,946 TK 24
29,F,404,En Couple,3,false,7999 SM 15
32,F,535,C�libataire,0,false,6060 ES 37
20,M,468,En Couple,0,false,5790 FE 27
53,F,877,C�libataire,0,false,6088 AP 34
40,F,597,En Couple,3,false,6749 VL 39
21,M,475,En Couple,0,false,636 YS 90
57,F,422,En Couple,4,false,5449 ZO 46
44,M,444,C�libataire,0,false,9421 MX 52
23,M,1183,C�libataire,0,false,9940 EK 98
32,M,717,En Couple,1,false,2980 CR 46
41,M,412,En Couple,2,false,2781 IZ 39
25,F,423,En Couple,4,false,5356 DO 17
29,M,1221,C�libataire,0,false,9369 ZE 43
70,M,401,Seule,2,false,7297 FA 78
19,M,497,C�libataire,0,false,190 KH 20
46,F,195,En Couple,1,false,7809 GH 84
70,M,1074,En Couple,2,true,6306 EE 32
53,M,481,En Couple,2,false,8094 MG 32
28,M,525,En Couple,4,false,6400 XV 27
60,M,173,En Couple,1,false,7802 VI 90
80,M,504,C�libataire,0,false,4802 WV 55
48,M,1314,En Couple,1,false,6970 TW 98
27,M,567,En Couple,1,false,9479 CR 78
25,M,847,En Couple,1,false,7475 NU 72
20,F,194,En Couple,4,false,2430 HK 30
59,M,569,C�libataire,0,false,1903 BK 20
39,M,513,C�libataire,0,false,2969 QP 66
19,M,1031,En Couple,2,false,569 JT 41
47,F�minin,986,Seule,3,false,4827 GQ 90
73,M,421,En Couple,4,false,796 GA 61
80,M,429,En Couple,0,false,9914 FJ 10
44,F,169,C�libataire,0,false,6167 DO 21
28,F,587,C�libataire,0,false,9965 AH 18
36,M,1268,En Couple,2,false,8795 TD 58
42,M,1231,Seule,1,false,9565 BC 47
51,M,436,C�libataire,0,false,971 LU 14
83,M,855,C�libataire,0,false,6584 MM 54
29,M,150,En Couple,4,true,9322 GQ 59
18,M,235,En Couple,4,false,8665 JW 34
32,M,583,C�libataire,0,false,6272 HU 96
34,M,517,C�libataire,0,false,3713 DJ 70
